time,uv_index_max (),uv_index_clear_sky_max (),sunshine_duration (s),daylight_duration (s),weather_code (wmo code),precipitation_probability_max (%),precipitation_hours (h),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h)
2021-09-14,7.85,8.75,31478.44,44185.05,80,NaN,15,27.3,21.7,9.4
2021-09-15,8.1,8.75,29038.57,44117.39,81,NaN,9,28.7,21.8,9.3
2021-09-16,7.85,8.7,33487.35,44049.66,80,NaN,21,28,21.9,4.6
2021-09-17,7.8,8.65,37624.39,43981.9,80,NaN,15,27.9,21.8,10.5
2021-09-18,8.25,8.7,39558.28,43914.17,81,NaN,15,30.5,22.1,6.8
2021-09-19,8.1,8.65,39502.94,43846.5,53,NaN,9,32,22.6,6.2
2021-09-20,8.3,8.6,32400,43778.93,80,NaN,9,28.2,21.3,9.2
2021-09-21,8.5,8.6,39392.99,43711.49,80,NaN,12,28.9,20.5,9.7
2021-09-22,8.55,8.55,39418.55,43644.24,80,NaN,18,29.3,21.2,6.6
2021-09-23,8.4,8.5,39284.55,43577.22,81,NaN,24,28.4,20.8,5.6
2021-09-24,8.5,8.5,39231.09,43510.46,81,NaN,15,30.3,21.2,6.9
2021-09-25,6.9,8.5,39178.11,43443.93,80,NaN,15,28.6,21.7,11
2021-09-26,3.9,8.45,17524.86,43377.16,80,NaN,18,26.2,20.8,7.4
2021-09-27,7.05,8.4,39071.27,43310.12,51,NaN,3,28,21.4,8.2
2021-09-28,6.95,8.4,39017.44,43242.85,3,NaN,0,29.9,21.1,6.9
2021-09-29,8.35,8.35,39027.4,43175.4,95,NaN,3,31.4,22.2,4.6
2021-09-30,8.3,8.3,38940.71,43107.81,95,NaN,6,32.5,22.7,6
2021-10-01,8.25,8.3,28055.23,43040.14,80,NaN,9,28.9,21.7,9.1
2021-10-02,8.15,8.25,38801.19,42972.41,55,NaN,9,30.3,21.5,5.5
2021-10-03,8.2,8.2,38747.29,42904.7,53,NaN,9,31,21,5.7
2021-10-04,8.15,8.15,38693.62,42837.03,80,NaN,9,31.1,21.1,7
2021-10-05,8.15,8.15,38640.27,42769.45,2,NaN,0,30.9,21.4,6.9
2021-10-06,8.1,8.1,38604.06,42702.02,80,NaN,6,30.5,21.2,6.6
2021-10-07,7.3,8.05,38534.8,42634.77,3,NaN,3,30,21.4,5.2
2021-10-08,8.05,8.05,38506.97,42567.76,3,NaN,0,31,21.6,5.4
2021-10-09,8,8,38431.54,42501.03,53,NaN,6,32.2,22,7.3
2021-10-10,7.3,8,37047.18,42434.63,80,NaN,9,31.1,22,18.7
2021-10-11,4.9,7.95,23783.22,42368.61,80,NaN,12,26.5,21.6,8.9
2021-10-12,7.05,7.9,31454.37,42303.01,51,NaN,12,29.2,20.9,12.1
2021-10-13,7.75,7.9,37581.76,42237.89,3,NaN,0,30,21.3,7.8
2021-10-14,5.6,7.85,14865.63,42173.3,53,NaN,9,25.9,21.2,9.4
2021-10-15,2.6,7.75,5583.24,42109.2,80,NaN,15,23.7,20.7,10.2
2021-10-16,4.15,7.75,15672,42045.07,80,NaN,12,24.5,20.9,12.2
2021-10-17,7.6,7.75,33510.32,41980.89,3,NaN,0,27.6,19.7,16.9
2021-10-18,6.7,7.7,31475.13,41916.7,51,NaN,9,26.2,20.2,11.1
2021-10-19,7.6,7.65,37961.05,41852.55,80,NaN,18,28.4,20.9,7.4
2021-10-20,7.3,7.6,37916.91,41788.51,53,NaN,18,28.6,20.7,7.2
2021-10-21,7.45,7.55,37873.29,41724.61,81,NaN,12,29.9,21.5,7.6
2021-10-22,7.15,7.45,32400,41660.93,81,NaN,21,26.1,20.6,13
2021-10-23,5.5,7.45,33185.07,41597.51,80,NaN,24,25.7,21.1,7.9
2021-10-24,6.45,7.4,37746.24,41534.41,80,NaN,15,26.7,19.8,9.7
2021-10-25,7.3,7.35,37705.39,41471.68,53,NaN,12,27.5,19.7,6.8
2021-10-26,7.35,7.35,37665.4,41409.39,53,NaN,12,28.7,20.2,4.4
2021-10-27,7.35,7.35,37626.34,41347.59,53,NaN,12,29,20.5,5.4
2021-10-28,7.15,7.3,35936.86,41286.34,51,NaN,9,28.5,21.2,6.6
2021-10-29,7.25,7.25,37551.31,41225.7,53,NaN,9,27.8,20.3,7.7
2021-10-30,7.2,7.25,37515.48,41165.73,53,NaN,9,27.2,19.6,10.5
2021-10-31,7.15,7.2,37480.87,41106.49,51,NaN,9,27.7,19.7,7.3
2021-11-01,6.15,7.15,37447.55,41048.05,81,NaN,15,27.3,19.9,6.5
2021-11-02,7.1,7.1,37415.6,40990.46,80,NaN,15,28.1,20.2,5
2021-11-03,7,7.1,37385.09,40933.8,80,NaN,6,28.2,20.8,6.5
2021-11-04,6.5,7,37356.02,40878.03,80,NaN,21,28.4,20,8
2021-11-05,6.35,7,37327.97,40822.63,53,NaN,6,28.2,20,5.4
2021-11-06,7,7,37300.91,40767.54,53,NaN,3,29.4,20.4,5.5
2021-11-07,7,7,37274.83,40712.83,55,NaN,12,29.5,20.2,6.4
2021-11-08,6.95,6.95,37249.78,40658.57,80,NaN,12,29.4,20.2,6.8
2021-11-09,6.6,6.9,37225.78,40604.8,80,NaN,12,28,19.8,5.9
2021-11-10,6.7,6.85,37202.84,40551.59,80,NaN,18,27,19.4,5.6
2021-11-11,6.2,6.8,37181.01,40499.01,81,NaN,9,27.4,19.8,4
2021-11-12,4.6,6.75,37160.29,40447.11,80,NaN,12,27.4,19.5,5.6
2021-11-13,6.7,6.75,37140.73,40395.96,3,NaN,0,28.1,19.2,5.4
2021-11-14,6.6,6.7,37122.36,40345.62,3,NaN,0,28.2,19.6,5.5
2021-11-15,6.65,6.65,37105.18,40296.16,53,NaN,9,28.8,19.8,5.9
2021-11-16,6.55,6.65,37089.25,40247.65,51,NaN,3,29.2,19.9,6.6
2021-11-17,6.6,6.6,37074.58,40200.14,51,NaN,6,28.7,19.9,5.9
2021-11-18,6.6,6.6,37061.21,40153.72,53,NaN,3,29.5,20.1,5.9
2021-11-19,6.55,6.55,37049.16,40108.45,3,NaN,0,29.8,19.8,10.1
2021-11-20,6.55,6.55,36535.53,40064.39,3,NaN,0,30.6,18.3,7.2
2021-11-21,6.5,6.5,37029.19,40021.63,3,NaN,0,28.4,18.2,5.8
2021-11-22,6.45,6.45,37021.32,39980.23,2,NaN,0,28.8,18.5,5.5
2021-11-23,6.45,6.45,37014.91,39940.25,55,NaN,9,28.5,18.9,6.9
2021-11-24,6.25,6.35,37010,39901.7,53,NaN,12,26.4,18,7.6
2021-11-25,4.95,6.3,36885.52,39864.12,3,NaN,3,25,17.9,5.8
2021-11-26,5.95,6.35,37005.03,39827.48,3,NaN,0,25,18.2,7.5
2021-11-27,6.35,6.35,33332.39,39791.84,51,NaN,3,25.8,18.9,6.6
2021-11-28,6.3,6.3,36994.02,39757.23,3,NaN,0,27,17.3,5.6
2021-11-29,6.3,6.3,36956.75,39723.7,3,NaN,0,27,16.3,6.9
2021-11-30,6.3,6.3,36920.68,39691.3,3,NaN,0,27.2,15.7,12.6
2021-12-01,6.1,6.3,36885.86,39660.07,3,NaN,0,25.3,14.2,11.7
2021-12-02,6.25,6.25,36852.34,39630.06,3,NaN,0,24.5,14.2,8.2
2021-12-03,6.2,6.2,36820.17,39601.32,3,NaN,0,24,13,8.5
2021-12-04,6.2,6.2,36789.41,39573.88,3,NaN,0,23.6,12.6,7.7
2021-12-05,6.2,6.2,36760.12,39547.81,3,NaN,0,23.8,12.6,7.9
2021-12-06,6.15,6.15,36732.34,39523.15,1,NaN,0,24.1,13.5,6.1
2021-12-07,6.15,6.15,36706.15,39499.94,0,NaN,0,24.7,14,5.4
2021-12-08,6.15,6.15,36681.59,39478.23,0,NaN,0,25.6,14.2,5.1
2021-12-09,6.15,6.15,36658.72,39458.07,2,NaN,0,26.3,14.7,6.4
2021-12-10,6.15,6.15,36637.59,39439.5,0,NaN,0,27.6,15.4,5.9
2021-12-11,6.1,6.1,36618.25,39422.58,0,NaN,0,27.8,16.7,4.9
2021-12-12,6.1,6.1,36600.77,39407.34,0,NaN,0,27.8,16.2,4.7
2021-12-13,6.1,6.1,36585.18,39393.84,3,NaN,0,27.2,16.3,4.7
2021-12-14,6.1,6.1,36571.66,39382.07,3,NaN,0,27.6,17.4,7.8
2021-12-15,6.1,6.1,36560.21,39371.9,2,NaN,0,27.4,16.1,9.3
2021-12-16,6.1,6.1,36550.47,39363.29,3,NaN,0,27.1,14.8,6.2
2021-12-17,6,6.15,36542.45,39356.24,3,NaN,0,26.7,14.4,8.9
2021-12-18,6.1,6.1,36536.15,39350.74,3,NaN,0,26.5,14.1,6.4
2021-12-19,6.1,6.1,36531.55,39346.8,1,NaN,0,24.5,12.9,10.1
2021-12-20,6.1,6.1,36528.67,39344.41,0,NaN,0,23.9,12.3,8
2021-12-21,6.15,6.15,36527.5,39343.58,2,NaN,0,25.6,12.1,6.1
2021-12-22,6.1,6.1,31514.57,39344.29,3,NaN,0,26.4,13.4,5.5
2021-12-23,6.15,6.15,36530.27,39346.54,3,NaN,0,27,14.4,8.2
2021-12-24,6.1,6.1,33449.6,39350.33,3,NaN,0,27.4,14.3,8.9
2021-12-25,6.1,6.1,35398.39,39355.65,53,NaN,9,27.9,14.5,8.5
2021-12-26,6.1,6.1,36547.12,39362.5,55,NaN,12,27.6,14.4,6.5
2021-12-27,6.15,6.15,31374.69,39370.87,55,NaN,9,28,15.5,8.2
2021-12-28,6.15,6.15,34602.12,39380.75,3,NaN,0,28.1,16.1,5.6
2021-12-29,6.15,6.15,36579.05,39392.14,3,NaN,0,27.8,15.8,7.7
2021-12-30,6.15,6.15,36593,39405.03,80,NaN,9,27.7,16.7,5.1
2021-12-31,6.15,6.15,36608.58,39419.41,51,NaN,6,28,16.6,4.7
2022-01-01,5.5,6.15,36502.79,39435.27,3,NaN,0,28.3,16.9,6.9
2022-01-02,6.2,6.2,36644.62,39452.6,3,NaN,0,27.9,15.3,6.1
2022-01-03,6.2,6.2,36665.19,39471.44,3,NaN,0,27.4,15,5.5
2022-01-04,6.2,6.2,36687.87,39491.99,0,NaN,0,28,15.4,9.7
2022-01-05,6.2,6.2,36712.44,39514.25,0,NaN,0,28.3,15,9.7
2022-01-06,6.25,6.25,36738.84,39538.18,3,NaN,0,28.4,14.6,8
2022-01-07,6.25,6.25,36767,39563.69,3,NaN,0,28.9,14.6,8.1
2022-01-08,6.3,6.3,36796.87,39590.75,3,NaN,0,29.5,15.1,7.9
2022-01-09,6.35,6.35,36828.37,39619.3,1,NaN,0,29.9,14.9,7.4
2022-01-10,6.35,6.35,36861.45,39649.29,3,NaN,0,30.6,15,8.4
2022-01-11,6.35,6.4,36896.04,39680.68,3,NaN,0,29.7,15,6
2022-01-12,6.15,6.4,36932.08,39713.38,3,NaN,0,30.7,16.8,9.8
2022-01-13,6.4,6.45,36969.5,39747.38,51,NaN,3,30.7,16.6,11.5
2022-01-14,6.4,6.45,37008.25,39782.59,51,NaN,12,29.8,16.1,7.9
2022-01-15,5.65,6.45,28699.56,39818.98,55,NaN,15,25.9,16.1,5.4
2022-01-16,6,6.5,33846.99,39856.49,80,NaN,21,25.6,17.1,9.1
2022-01-17,5.2,6.5,31172.15,39895.07,53,NaN,3,23.3,15.4,9.5
2022-01-18,6.55,6.55,37175.23,39934.67,55,NaN,6,24.2,15.3,8.9
2022-01-19,6.4,6.55,37219.67,39975.23,53,NaN,18,24.5,14.9,7.3
2022-01-20,6.6,6.6,31932.53,40016.71,53,NaN,18,26.3,14.6,13.3
2022-01-21,4.6,6.6,27991.09,40059.06,55,NaN,18,22.6,14.9,5.9
2022-01-22,6.6,6.7,35280.79,40102.22,51,NaN,3,23.9,14.4,12.7
2022-01-23,6.7,6.7,37406.51,40146.24,3,NaN,0,26.5,13.9,8.4
2022-01-24,6.75,6.75,37455.94,40191.58,0,NaN,0,27,13.7,8.7
2022-01-25,6.85,6.85,37506.81,40238.27,2,NaN,0,27.9,14.5,8.4
2022-01-26,6.9,6.9,37559.04,40286.23,0,NaN,0,28.7,15.1,10
2022-01-27,6.9,6.9,37612.52,40335.38,0,NaN,0,29.9,15,9.6
2022-01-28,6.95,6.95,37667.19,40385.66,3,NaN,0,30.2,14.7,11.1
2022-01-29,6.95,6.95,37722.95,40436.99,1,NaN,0,30.7,13.9,12.3
2022-01-30,7,7,37779.74,40489.31,2,NaN,0,29.8,13.5,11.2
2022-01-31,7.05,7.05,37837.46,40542.54,3,NaN,0,29.1,13.1,8.7
2022-02-01,7.05,7.05,37896.04,40596.62,3,NaN,0,31.1,12.9,19.5
2022-02-02,7.1,7.1,37955.4,40651.49,2,NaN,0,31.4,12.6,16.6
2022-02-03,7.1,7.1,38015.47,40707.06,3,NaN,0,28.7,12.2,10.5
2022-02-04,7.15,7.15,38076.17,40763.29,1,NaN,0,29.8,13.7,8.8
2022-02-05,7.15,7.2,38137.42,40820.09,81,NaN,18,28.3,15.6,21.3
2022-02-06,5.3,7.15,35617.94,40877.43,80,NaN,18,24.7,16.9,12
2022-02-07,6.95,7.25,29484.68,40935.21,3,NaN,0,27.4,15.1,10.6
2022-02-08,7.3,7.3,38323.82,40993.4,3,NaN,0,29.7,14.5,6.9
2022-02-09,7.35,7.35,38386.59,41051.93,2,NaN,0,30.8,14.2,7.6
2022-02-10,7.4,7.4,38449.6,41110.73,3,NaN,0,30.4,13.9,11.8
2022-02-11,7.45,7.45,38512.74,41169.76,3,NaN,0,30.4,13.7,10.7
2022-02-12,7.5,7.5,38575.99,41229.04,3,NaN,0,32,15.2,10.7
2022-02-13,7.5,7.5,38639.84,41289.13,3,NaN,0,30.8,13.9,10.3
2022-02-14,7.55,7.55,38704.51,41350.06,3,NaN,0,30.8,13.7,8.4
2022-02-15,7.55,7.55,38769.95,41411.78,2,NaN,0,32.7,17.1,10.8
2022-02-16,7.6,7.6,38836.06,41474.2,53,NaN,3,33.6,18.4,11.4
2022-02-17,7.65,7.7,38879.64,41537.29,51,NaN,3,31.7,19.1,14
2022-02-18,7.25,7.75,22919.64,41600.97,3,NaN,0,30.6,20.7,9.2
2022-02-19,3.6,7.75,17237.73,41665.18,80,NaN,15,25.8,20.9,9.1
2022-02-20,7.85,7.85,39105.96,41729.86,51,NaN,6,33,18.7,15.6
2022-02-21,7.3,7.8,36328.44,41794.97,51,NaN,6,28.8,18.3,19.9
2022-02-22,6.1,7.75,34794.89,41860.43,51,NaN,12,27.3,16.9,10.7
2022-02-23,7,7.8,39312.25,41926.2,3,NaN,0,26.7,15.3,11
2022-02-24,5.55,7.9,39381.41,41992.21,3,NaN,0,24.2,15.7,8.2
2022-02-25,8,8,39450.67,42058.41,0,NaN,0,29,15.6,11.5
2022-02-26,8,8,39519.97,42124.75,0,NaN,0,31.2,17.1,12.1
2022-02-27,8.1,8.1,39589.26,42191.17,2,NaN,0,32.2,18.1,15.9
2022-02-28,8.1,8.1,39658.47,42257.63,2,NaN,0,33,18.7,13.7
2022-03-01,8.15,8.15,39727.56,42324.05,3,NaN,0,34.2,18.9,11.9
2022-03-02,8.25,8.25,39796.46,42390.4,3,NaN,0,34.7,19.6,10.4
2022-03-03,8.3,8.3,34997.65,42456.62,3,NaN,0,35.6,21.3,12
2022-03-04,8.3,8.3,39914.63,42522.75,3,NaN,0,36.5,21.2,12.1
2022-03-05,8.4,8.4,32400,42589.3,3,NaN,0,37.4,22.6,13.3
2022-03-06,8.4,8.4,39494.3,42656.34,3,NaN,0,37.6,23,12.2
2022-03-07,8.4,8.4,39978.68,42723.79,55,NaN,3,36.7,23.3,25.3
2022-03-08,8.45,8.45,39998.95,42791.61,53,NaN,9,34,22.6,16.3
2022-03-09,8.45,8.45,40018.76,42859.76,3,NaN,0,35.8,22.9,16.5
2022-03-10,8.5,8.5,40038.11,42928.18,3,NaN,0,37.6,24.1,12.5
2022-03-11,8.5,8.5,40057.06,42996.84,3,NaN,0,37.9,26.1,14.8
2022-03-12,8.65,8.65,40075.62,43065.67,3,NaN,0,37.6,26.4,15.1
2022-03-13,8.05,8.7,40093.85,43134.64,3,NaN,0,39.1,26.7,13.5
2022-03-14,8.25,8.7,32400,43203.7,81,NaN,6,39.1,24.4,34.5
2022-03-15,8.75,8.75,40129.42,43272.79,51,NaN,6,38.2,23.9,19.5
2022-03-16,7.95,8.7,40146.83,43341.88,51,NaN,3,35.9,22.6,16
2022-03-17,8.75,8.75,37117.62,43410.91,3,NaN,0,37,22.7,22
2022-03-18,8.25,8.7,40181.08,43479.84,3,NaN,0,36,23.1,20.6
2022-03-19,8.7,8.7,40197.99,43548.62,3,NaN,0,36.8,23.4,21.2
2022-03-20,8.75,8.75,40214.81,43617.2,3,NaN,0,36.6,23.9,23.2
2022-03-21,8.3,8.8,24730.63,43685.55,80,NaN,9,34.4,23,17.1
2022-03-22,7,8.9,32400,43753.6,53,NaN,21,32.7,23.4,17
2022-03-23,7.2,8.9,39650.92,43821.31,81,NaN,24,30.5,22.9,9.4
2022-03-24,8.15,8.85,30593.64,43888.73,80,NaN,9,31.6,23.1,9.7
2022-03-25,8.9,8.9,40298.32,43956.32,3,NaN,0,35.9,23.2,12.1
2022-03-26,8.9,8.9,40314.52,44024.14,1,NaN,0,36.9,23.3,9
2022-03-27,8.9,8.9,40330.47,44092.14,3,NaN,0,36.7,23.8,12.4
2022-03-28,8.95,8.95,40346.19,44160.27,55,NaN,3,35.6,23.3,17.4
2022-03-29,8.65,9,40361.72,44228.5,53,NaN,12,34.2,22,25.7
2022-03-30,9.05,9.05,32400,44296.77,53,NaN,6,34.4,22.7,13.8
2022-03-31,9.05,9.05,34122.46,44365.05,3,NaN,0,35.1,24.1,15.5
2022-04-01,9.05,9.05,39748.47,44433.28,53,NaN,12,35.9,21.9,17
2022-04-02,8.8,9,27890.46,44501.43,3,NaN,0,27.1,16.9,23.2
2022-04-03,9,9,40557.51,44569.45,2,NaN,0,29.2,17.4,16.5
2022-04-04,9,9,40564.13,44637.29,2,NaN,0,31.7,20.5,13.8
2022-04-05,9.1,9.1,40606.02,44704.9,53,NaN,0,35.1,22.5,11.3
2022-04-06,8.75,9.1,40482.88,44772.25,80,NaN,9,32.9,21.6,11.3
2022-04-07,9.1,9.1,40619.14,44839.28,80,NaN,9,32.6,22.1,14
2022-04-08,9.15,9.15,38673.23,44905.94,51,NaN,6,33.8,23.2,10.5
2022-04-09,9.1,9.1,40821.48,44972.19,3,NaN,0,35.1,24.1,11.7
2022-04-10,9.15,9.15,40907.45,45037.97,3,NaN,0,37.9,25.1,12.2
2022-04-11,9.15,9.15,40560.65,45103.24,53,NaN,3,36.6,25.4,22.1
2022-04-12,8.85,9.2,41085.6,45167.95,3,NaN,0,37.7,24.3,15.5
2022-04-13,9.2,9.2,41177.66,45232.13,0,NaN,0,38.9,24.3,9.7
2022-04-14,9.2,9.2,41271.45,45296.23,3,NaN,0,39.5,24.9,16.6
2022-04-15,8.85,9.2,41325.9,45360.3,3,NaN,0,39.9,25.9,18
2022-04-16,9.2,9.2,32724.37,45424.29,3,NaN,0,39.5,27,13.7
2022-04-17,9.1,9.25,41395.08,45488.15,80,NaN,6,39.2,21.7,22.2
2022-04-18,9.25,9.25,41282.24,45551.85,80,NaN,9,34.2,22.5,12.3
2022-04-19,9.25,9.25,41422.68,45615.32,81,NaN,6,34.1,22.5,14.3
2022-04-20,9.2,9.2,39842.91,45678.54,55,NaN,9,33.2,23,21.2
2022-04-21,9.05,9.2,40407.04,45741.44,53,NaN,6,33.8,22.5,15.8
2022-04-22,8.95,9.25,39875.84,45803.98,51,NaN,6,33.2,22.8,12.5
2022-04-23,9.25,9.25,41786.66,45866.11,3,NaN,0,36.2,24.6,17.2
2022-04-24,9,9.25,41892.05,45927.78,3,NaN,0,36.5,24.9,15.5
2022-04-25,9.2,9.2,41998.92,45988.94,3,NaN,0,39.8,25.5,13.7
2022-04-26,9.25,9.25,41346.01,46049.54,3,NaN,0,40.2,26.6,18.2
2022-04-27,8.95,9.2,33691.29,46109.51,3,NaN,0,38.6,25.2,14.6
2022-04-28,9.2,9.2,42327.91,46168.82,3,NaN,0,39.8,26.8,18.4
2022-04-29,7.15,9.2,41190.33,46227.4,81,NaN,6,36.6,24.6,12.2
2022-04-30,8.9,9.2,33328.68,46285.21,53,NaN,9,36.4,23.3,19.2
2022-05-01,9.15,9.25,41074.39,46342.17,80,NaN,9,36.2,23.3,12
2022-05-02,8,9.2,40928.55,46398.24,80,NaN,21,28.3,21.6,14.8
2022-05-03,8.7,9.25,21600,46453.45,3,NaN,3,29.2,20.9,12.6
2022-05-04,9.2,9.2,42782.37,46508.2,53,NaN,6,32.9,22.3,12
2022-05-05,8.6,9.2,41365.67,46562.54,55,NaN,15,32.8,22.2,9.5
2022-05-06,9.2,9.2,42875.94,46616.41,3,NaN,0,33.6,23.2,11.2
2022-05-07,8.95,9.2,41493.57,46669.77,81,NaN,15,33.2,23.5,11.4
2022-05-08,4.95,9.25,35344.46,46722.59,55,NaN,21,31.4,22.9,6.4
2022-05-09,8.75,9.25,35622.38,46774.79,80,NaN,21,30.1,22.8,8.3
2022-05-10,8.45,9.25,41093.32,46826.34,81,NaN,15,31.5,23.2,8.7
2022-05-11,7.9,9.25,40883.55,46877.19,53,NaN,12,32.2,24.2,11.1
2022-05-12,8.6,9.25,32400,46927.29,53,NaN,6,33.8,23.7,14.3
2022-05-13,7.95,9.25,30965.07,46976.57,51,NaN,9,35.1,23.7,9.2
2022-05-14,9,9.25,43514.8,47025,3,NaN,0,35.1,24.5,17.3
2022-05-15,7.95,9.25,34228.95,47072.52,81,NaN,12,34.6,23,11.9
2022-05-16,8.8,9.2,43415.05,47119.07,80,NaN,15,35.5,22.3,16
2022-05-17,7,9.2,43541.04,47164.6,80,NaN,18,30.2,22.5,13.3
2022-05-18,6.5,9.15,36467.46,47209.05,51,NaN,9,28.2,22.5,14.1
2022-05-19,8.4,9.15,32256.24,47252.39,80,NaN,18,30.7,23,14.8
2022-05-20,5.4,9.15,30522.71,47294.53,81,NaN,24,27.9,22.7,9.2
2022-05-21,3.25,9.2,619.04,47335.43,81,NaN,24,25.6,22.3,6.9
2022-05-22,4.85,9.15,28367.02,47375.03,80,NaN,18,28,22,8.9
2022-05-23,9.2,9.2,42816.74,47413.34,53,NaN,12,34.5,23.2,22.3
2022-05-24,7.75,9.15,43868.96,47450.67,81,NaN,15,30.7,23.4,11
2022-05-25,8.4,9.15,39230.48,47487.06,53,NaN,15,31.8,22.4,10.4
2022-05-26,8.2,9.15,40154.61,47522.48,3,NaN,0,32.8,22.8,9.3
2022-05-27,9.1,9.15,42164.67,47556.87,3,NaN,0,35.1,23.1,13.4
2022-05-28,8.95,9.15,44488.98,47590.21,3,NaN,0,33.7,23.7,9.5
2022-05-29,8.85,9.15,44411.3,47622.47,3,NaN,0,34.3,24.1,11.8
2022-05-30,8.6,9.1,42357.01,47653.61,81,NaN,9,32.5,23,11.4
2022-05-31,6.9,9.15,31010.06,47683.59,80,NaN,24,28.8,23,8.7
2022-06-01,8.1,9.15,41579.91,47712.38,80,NaN,21,30.9,23.4,8.7
2022-06-02,7.2,9.15,40444.51,47739.94,53,NaN,3,32,23.8,10.1
2022-06-03,8.25,9.15,41413.54,47766.23,3,NaN,0,32.3,22.9,11.2
2022-06-04,9.1,9.15,34094.09,47791.23,53,NaN,9,32,22.8,14.9
2022-06-05,7.55,9.15,44428.9,47814.89,80,NaN,3,33.1,22.9,9
2022-06-06,8.9,9.15,44347.25,47837.18,80,NaN,12,33.6,23.1,12.8
2022-06-07,7.95,9.1,26574.68,47858.06,81,NaN,24,30,22.8,8.1
2022-06-08,5.75,9.1,38470.69,47877.5,81,NaN,24,26.4,22.5,11.9
2022-06-09,8.9,9.15,35628.74,47895.46,80,NaN,12,30,22.5,9.7
2022-06-10,6.25,9.15,36502.45,47911.91,51,NaN,15,30.2,22.5,9
2022-06-11,7.65,9.15,44502.84,47926.82,80,NaN,6,31.4,22.7,13
2022-06-12,5.4,9.1,34448.71,47940.17,53,NaN,12,30.3,22.6,9
2022-06-13,9.05,9.15,44381.79,47952.07,53,NaN,12,33,23,10
2022-06-14,6.75,9.15,41944.66,47962.55,63,NaN,15,30.4,22.4,11.4
2022-06-15,4.35,9.1,13689.37,47971.6,80,NaN,24,26.5,21.8,5.9
2022-06-16,8,9.1,32400,47979.22,80,NaN,18,29.6,22.4,7.8
2022-06-17,8.45,9.15,40982.48,47985.41,80,NaN,9,30.6,22.9,9.5
2022-06-18,8.25,9.1,33677.91,47990.17,51,NaN,3,31.2,23.6,17.9
2022-06-19,8.95,9.1,42402.38,47993.51,3,NaN,0,32.4,22.9,16.3
2022-06-20,8.8,9.15,33684.7,47995.42,53,NaN,9,33,22.9,13.2
2022-06-21,8.95,9.15,41941.75,47995.91,81,NaN,21,31.9,22.8,9.2
2022-06-22,8.8,9.1,43848.8,47994.98,53,NaN,9,33.3,23.3,8.6
2022-06-23,8.35,9.1,40061.81,47992.62,80,NaN,21,32.4,22.8,8.3
2022-06-24,7.05,9.05,31179.53,47988.86,81,NaN,15,28.3,22,5.7
2022-06-25,8.7,9.1,42344.36,47983.69,55,NaN,12,31.7,22.4,8.9
2022-06-26,8.65,9.05,44305.84,47977.1,53,NaN,12,30.2,22.5,11.5
2022-06-27,7.5,9.1,42779.89,47969.12,81,NaN,6,30.8,22.5,12
2022-06-28,7.5,9.1,42017.94,47959.74,3,NaN,0,32.1,22.8,11.2
2022-06-29,8.45,9.05,42443.93,47948.97,80,NaN,12,33,23.7,9.4
2022-06-30,4.5,9.1,4057.72,47936.82,80,NaN,21,25.7,22.9,9.5
2022-07-01,6.3,9.05,28136.46,47923.29,80,NaN,21,27.5,23.1,13.4
2022-07-02,8.55,9.1,37595.55,47908.36,81,NaN,24,29,22.8,7.6
2022-07-03,8.1,9.15,42041.72,47891.89,55,NaN,21,30.9,22.9,11.7
2022-07-04,8.35,9.1,42043.68,47873.88,81,NaN,24,31.7,23.2,7.9
2022-07-05,8.3,9.15,42044.89,47854.36,81,NaN,24,30.8,23.9,8.7
2022-07-06,5.6,9.15,11624.32,47833.38,80,NaN,15,25.4,23.3,7.6
2022-07-07,7.45,9.1,42044.91,47810.97,80,NaN,21,29.2,21.9,11.9
2022-07-08,8.45,9.15,42740.35,47787.19,80,NaN,9,31.9,23,8.2
2022-07-09,7.35,9.1,40987.93,47762.05,80,NaN,15,29.8,22.9,9.6
2022-07-10,7.75,9.15,31238.62,47735.61,80,NaN,12,29.7,22.5,6.4
2022-07-11,9.05,9.15,43622.09,47707.9,51,NaN,9,32.1,22.9,8.6
2022-07-12,9.05,9.15,43420.83,47678.96,81,NaN,15,30.9,22.4,6.4
2022-07-13,9.1,9.15,42148.72,47648.84,55,NaN,9,31.8,22.8,7.2
2022-07-14,8.6,9.2,42195,47617.57,53,NaN,9,30.8,23,6.1
2022-07-15,8.75,9.2,43351.08,47585.18,53,NaN,12,31.2,23.4,8.6
2022-07-16,8.35,9.2,43390,47551.72,55,NaN,15,31.9,23.6,5.6
2022-07-17,9.15,9.2,43331.49,47517.23,55,NaN,9,33.5,23.9,7.2
2022-07-18,8,9.15,35669.09,47481.74,53,NaN,6,33.9,24.1,6.9
2022-07-19,8.1,9.2,41967.57,47445.3,53,NaN,3,32.4,24.1,12.5
2022-07-20,4.65,9.2,32988.76,47407.94,53,NaN,9,28.6,23.2,4.7
2022-07-21,7.85,9.15,41939.81,47369.7,81,NaN,21,29.7,22.4,7.6
2022-07-22,9.15,9.2,41924.15,47330.55,81,NaN,24,28.8,22.3,11.8
2022-07-23,7.35,9.15,41907.33,47290.15,81,NaN,9,26.9,21.9,12.8
2022-07-24,9.15,9.15,42804.95,47248.5,80,NaN,15,30.3,21.8,8.7
